job_id,title,company,work_mode,job_type,Skill_Set,Language,City,District,Country,Industry,Job_Title,Mapped_Skill_Set
4172639382,Data Engineer,JSS ASSOCIATES,Remote,Contract,"Python, Lambda, Databricks, Airflow, PySpark, AWS",English,Unknown,Unknown,European Union,Product,Data Engineer,"Airflow, Lambda, Databricks, AWS, Python"
4169959099,Data Engineer (m/f/o),Thieme Compliance GmbH,Unknown,Unknown,"CI/CD, GCP, Databricks, Terraform, Azure, ML, Spark, AWS",English,Stuttgart,Baden-Württemberg,Germany,Product,Data Engineer,"ML, Terraform, Databricks, AWS, Spark, Azure, GCP, CI/CD"
4159669836,Data Engineer (m/w/d),taod Consulting GmbH,Hybrid,Full-time,"SQL, Cloud, Azure, Microsoft Azure, AWS",German,Stuttgart,Baden-Württemberg,Germany,Sales & Marketing,Data Engineer,"AWS, GCP, Azure, SQL"
3925554631,Data Engineer (all genders) ,adesso SE,On-site,Full-time,"Java, CI/CD, Scala, Git, GCP, Python, Cloud, Ansible, Kafka, Azure, AWS",German,Dortmund,North Rhine-Westphalia,Germany,Sales & Marketing,Data Engineer,"Scala, Java, Kafka, git, AWS, Python, Azure, GCP, CI/CD"
4139026004,Data Engineer,MAM Gruppe,On-site,Full-time,"SAP, Python, SQL, Snowflake, Salesforce, Glue, ETL processes, AWS, ETL",English,Hamburg,Unknown,Germany,Sales & Marketing,Data Engineer,"ETL Tools, Glue, Salesforce, AWS, SQL, Python, SAP, Snowflake"
4125994775,Data Engineer (m/w/d) ,medatixx,Hybrid,Full-time,"Azure, C#",German,Bamberg,Bavaria,Germany,Sales & Marketing,Data Engineer,Azure
4144133120,Data Science Engineer (m/w/d),Eucon Group,Hybrid,Full-time,"PyTorch, Python, Cloud, Power BI, Azure, MLOps",German,Münster,North Rhine-Westphalia,Germany,Sales & Marketing,Data Scientist,"Power BI, ML, Python, Azure, GCP, PyTorch"
4124728988,Data Engineer (m/w/d),Schwarz IT KG,On-site,Full-time,"SQL, Snowflake, Kafka, Airflow, Spark, dbt, BigQuery",German,Heilbronn,Baden-Württemberg,Germany,Sales & Marketing,Data Engineer,"Airflow, Kafka, SQL, Spark, BigQuery, Snowflake, dbt"
4132877069,Data Engineer (m/w/d) ,CHEPLAPHARM,Hybrid,Full-time,"Python, SQL, Azure",German,Berlin,Berlin,Germany,Sales & Marketing,Data Engineer,"Python, Azure, SQL"
4172343426,Data Engineer (m/w/d) ,SEFE Securing Energy for Europe GmbH,Hybrid,Full-time,"MicroStrategy, Oracle, Power BI, Microsoft Power BI, Tableau",German,Kassel,Hesse,Germany,Sales & Marketing,Data Engineer,"Power BI, MicroStrategy, Tableau, SQL"
4175846419,Senior Analytics Engineer (f/m/d),LIQID,On-site,Full-time,"CI/CD, Python, SQL, dbt, BigQuery, Looker, Statistics",English,Berlin,Berlin,Germany,Product,Data Analyst,"Statistics, Google Data Studio, SQL, Python, BigQuery, dbt, CI/CD"
4169735607,"Data & Analytics Engineer (m/f/d), Greenfield Data Platform",Symrise AG,On-site,Full-time,"ETL pipelines, CI/CD, GCP, Python, Cloud, Databricks, Azure, PySpark, AWS, ETL",English,Holzminden,Lower Saxony,Germany,Sales & Marketing,Data Analyst,"ETL Tools, Databricks, AWS, Python, Azure, GCP, CI/CD"
4096840789,Data Engineer (m/w/d) Microsoft,accantec group,Unknown,Unknown,"SAP, Python, SQL, Cloud, Google Cloud, Azure, SAS, AWS",German,Berlin,Berlin,Germany,Product,Data Engineer,"AWS, SQL, Python, SAP, Azure, SAS, GCP"
4141156208,Data Engineer (m/w/d),IRS Group,Hybrid,Full-time,"SAP, SQL, Snowflake, Power BI, Tableau",English & German,Hamburg,Hamburg,Germany,Sales & Marketing,Data Engineer,"Power BI, SQL, SAP, Snowflake, Tableau"
4148917136,Data Engineer / BI-Developer (m/w/d),ECO Schulte GmbH & Co. KG,Hybrid,Full-time,"Python, SQL, Qlik, ETL",German,Menden,North Rhine-Westphalia,Germany,Sales & Marketing,Data Engineer,"Python, Qliksense, ETL Tools, SQL"
4097604733,"SAS / Hadoop / LINUX Administrator | Java - Stack, Big Data | bis 80.000 €, bis 60% HomeOffice (mwd)",Vesterling AG,Remote,Full-time,SAS,German,Unknown,Unknown,Germany,Sales & Marketing,Other,SAS
3586237862,Data Engineer (m/w/d) für Smart Data Analytics,MORESOPHY,Remote,Full-time,Python,German,Munich,Bavaria,Germany,Sales & Marketing,Data Analyst,Python
4173936812,Senior Data Engineer (all genders,GROPYUS,Remote,Full-time,"Python, Java, Azure, Scala",English,Berlin,Unknown,Germany,Product,Data Engineer,"Python, Scala, Azure, Java"
4147608828,Media Data Engineer (all gender) ,Havas Media Germany,Unknown,Unknown,"Python, R, Microsoft Excel, Excel",German,Frankfurt am Main,Hesse,Germany,Digital,Data Engineer,"Excel/Google Sheets, Python, R"
4159683253,Data Engineer / Scientist (m/w/d),taod Consulting GmbH,Hybrid,Full-time,"Python, SQL, Cloud, Azure, Microsoft Azure, AWS",German,Hamburg,Hamburg,Germany,Sales & Marketing,Data Scientist,"AWS, SQL, Python, Azure, GCP"
3609076277,Data Engineer (m/w/d),Bartels-Langness Handelsgesellschaft mbH & Co. KG,Hybrid,Full-time,"Java, Python, SQL, OLAP, MDX",German,Neumünster,Schleswig-Holstein,Germany,Sales & Marketing,Data Engineer,"Power BI, OLAP, Java, SQL, Python"
4109601429,BI and Datawarehouse Developer (all genders) (Informatiker/in),BORA,On-site,Full-time,SQL,German,Raubling,Bavaria,Germany,Product,Other,SQL
4161467957,(Senior) Data Integration Engineer,Predium,Hybrid,Full-time,"ETL processes, ETL",English,Munich,Bavaria,Germany,Product,Data Engineer,ETL Tools
4174191888,Junior Data Engineer | Google Cloud Platform | hybrid (w/m/d) ,OTTO,Hybrid,Full-time,"Java, GCP, Python, SQL, MySQL, PostgreSQL, Cloud, Google Cloud, Airflow, Terraform, dbt, BigQuery, AWS",German Required,Hamburg,Hamburg,Germany,Sales & Marketing,Data Engineer,"Airflow, Terraform, PostgresSQL, Java, SQL, AWS, Python, BigQuery, dbt, GCP"
4173992834,Data Engineer (m/w/d) Elektromobilität,eliso,On-site,Full-time,"Python, SQL, Cloud, Power BI, Azure, dbt",German,Berlin,Berlin,Germany,Product,Data Engineer,"Power BI, SQL, Python, Azure, dbt, GCP"
4178484860,Senior Analytics Engineer - Marketing Technology (all genders) ,Holidu,Hybrid,Full-time,"AWS Stack, Git, Python, SQL, Athena, Cloud, Airflow, Glue, Spark, Looker, AWS",English,Munich,Bavaria,Germany,Sales & Marketing,Data Analyst,"Airflow, Glue, Lambda, Google Data Studio, AWS, SQL, git, Python, Spark, Athena, GCP"
4156645310,Senior Data Engineer (f/m/x) in BI Team ,New Work SE,On-site,Part-time,"Python, SQL, Snowflake, Terraform, Airflow, dbt, ETL processes, AWS, ETL",English,Hamburg,Hamburg,Germany,Product,Data Engineer,"Airflow, ETL Tools, Terraform, AWS, SQL, Python, Snowflake, dbt"
4124949664,Senior/Data Engineer ,Gameplay Galaxy,Remote,Full-time,"Python, SQL, Google Cloud Platform, Cloud, Snowflake, Google Cloud, ETL processes, BigQuery, ETL",English,Unknown,Unknown,European Economic Area,Sales & Marketing,Data Engineer,"ETL Tools, SQL, Python, BigQuery, Snowflake, GCP"
4158330716,System Engineer (m/w/d) - Schwerpunkt IT-Netzwerk,Instaffo,Hybrid,Full-time,Cloud,German,Krefeld,North Rhine-Westphalia,Germany,Sales & Marketing,Data Engineer,GCP
3928908274,"Data Engineer (m/f/d) ADAS/AD - Qualcomm Unterschleissheim, Germany ",Qualcomm,Unknown,Unknown,"ETL pipelines, Kubernetes, Python, SQL, Airflow, AWS, ETL",English,Munich,Bavaria,Germany,Product,Data Engineer,"Airflow, ETL Tools, AWS, SQL, Kubernetes, Python"
4160235922,Data Engineer ,AUTODOC,Remote,Full-time,"Docker, Git, GCP, Python, SQL, MySQL, Google Cloud Platform, Cloud, Snowflake, Kafka, Google Cloud, Airflow, ETL processes, ETL",English,Unknown,Unknown,EMEA,Product,Data Engineer,"Airflow, ETL Tools, Docker, Kafka, SQL, git, Python, Snowflake, GCP"
3861714782,Cloud Data Engineer AWS / Google Cloud (all genders) ,adesso SE,On-site,Full-time,"Java, CI/CD, Scala, Git, GCP, Python, Cloud, Databricks, Kafka, Spark, GitLab, AWS",German,Siegen,North Rhine-Westphalia,Germany,Sales & Marketing,Data Engineer,"Databricks, Scala, Java, Kafka, git, AWS, Python, Spark, GCP, CI/CD"
4104337672,Data Engineer (m/w/d) ,Diehl Defence,On-site,Full-time,"Java, Postgres, Python, SQL, ETL-Pipelines",German,Überlingen,Baden-Württemberg,Germany,Unknown,Data Engineer,"ETL Tools, PostgresSQL, Java, SQL, Python"
4159684163,Analytics Engineer (m/w/d),taod Consulting GmbH,Hybrid,Full-time,"Python, SQL, Cloud, Power BI, Snowflake, Tableau, dbt",German,Hamburg,Hamburg,Germany,Sales & Marketing,Data Analyst,"Power BI, SQL, Python, Snowflake, dbt, Tableau, GCP"
3972997086,Data Engineer (m/w/d) ,Materna,Remote,Full-time,"Docker, Java, Kubernetes, Python, Cloud, Kafka, MLOps, PostgreSQL",German,Unknown,Unknown,Germany,Sales & Marketing,Data Engineer,"ML, Docker, Java, Kafka, Kubernetes, PostgresSQL, Python, GCP"
4160054239,Data Engineer (m/w/d),atlantis dx,Hybrid,Full-time,"Talend, Tableau",German,Hamburg,Hamburg,Germany,Sales & Marketing,Data Engineer,"Tableau, Talend"
4159606045,Data Analytics Engineer (m/w/d),Woodmark Consulting AG,On-site,Full-time,"Python, SQL, Quicksight, Power BI, Glue, Tableau, dbt, AWS",German,Grasbrunn,Bavaria,Germany,Sales & Marketing,Data Analyst,"Power BI, Glue, AWS, SQL, Python, dbt, Tableau, Quicksight"
4136507822,Data Engineer (m/w) ,RIB Software,Hybrid,Full-time,"Python, SQL, Power BI, Azure, Tableau, R, AWS",German,Berlin,Berlin,Germany,Sales & Marketing,Data Engineer,"Power BI, R, AWS, SQL, Python, Azure, Tableau"
4085653220,(Junior) CRM Data Engineer (m/w/d) ,Thalia Bücher GmbH,On-site,Full-time,"Java, Python, SQL, Cloud, Google Cloud, Salesforce",German,Münster,North Rhine-Westphalia,Germany,Sales & Marketing,Data Engineer,"Salesforce, Java, SQL, Python, GCP"
4161555770,Senior Data Engineer (all genders),Distribusion Technologies,Hybrid,Full-time,"CI/CD, Kubernetes, GCP, Python, SQL, Kafka, Airflow, GitLab, BigQuery, PostgreSQL",English,Berlin,Berlin,Germany,Product,Data Engineer,"Airflow, Kafka, PostgresSQL, Kubernetes, SQL, Python, git, BigQuery, GCP, CI/CD"
4168704837,Data Engineer II ,Lukos,On-site,Full-time,predictive analysis,English,Stuttgart,Baden-Württemberg,Germany,Banking & Financial Services,Data Engineer,ML
4133372377,Senior Data Engineer (Relocation to Malta) ,Altenar,Hybrid,Full-time,"Docker, Java, Scala, Kubernetes, Git, Python, SQL, Kafka, Spark, C#",English,Berlin,Unknown,Germany,Product,Data Engineer,"Docker, Scala, Java, Kafka, git, Kubernetes, Python, SQL, Spark"
4141814040,Middle Data Engineer (Data Core),P2P.org,Remote,Full-time,"Kubernetes, GCP, Python, SQL, Cloud, Airflow",English,Unknown,Unknown,European Union,Product,Data Engineer,"Airflow, SQL, Kubernetes, Python, GCP"
4168102450,Data Engineer - TV Data (w/m/d),smartclip,Unknown,Unknown,"Docker, Java, CI/CD, Scala, Kubernetes, Python, SQL, Cloud, Google Cloud, Apache Spark, Spark, AWS, ETL",German,Berlin,Berlin,Germany,Sales & Marketing,Data Engineer,"ETL Tools, Docker, Scala, Java, AWS, Kubernetes, SQL, Python, Spark, GCP, CI/CD"
4171911577,Data Engineer / Data Platform (m/w/d),AudioMee by United Hearing Group,On-site,Full-time,"Python, SQL, AWS, dbt",German,Hamburg,Hamburg,Germany,Sales & Marketing,Data Engineer,"dbt, Python, AWS, SQL"
4168474933,Senior Data Engineer,Thryving Women in Tech,Remote,Contract,"CI/CD, Python, SQL, Airflow, dbt, ETL processes, AWS, ETL",English,Berlin,Unknown,Germany,Product,Data Engineer,"Airflow, ETL Tools, AWS, SQL, Python, dbt, CI/CD"
4170024926,Data Engineer (all genders welcome) ,COSMO CONSULT,Hybrid,Full-time,"CI/CD, Python, SQL, Kafka, Azure, Microsoft Azure",German,Würzburg,Bavaria,Germany,Sales & Marketing,Data Engineer,"Kafka, SQL, Python, Azure, CI/CD"
4141608032,Working Student - Data Engineer (m/f/d),Next Level Coffee GmbH,On-site,Part-time,"Python, SQL, Spark, Databricks",English,Constance,Baden-Württemberg,Germany,Product,Data Engineer,"Python, Spark, Databricks, SQL"
4174485081,Python Data Engineer ,High 5 Games,Remote,Full-time,"GCP, Python, SQL, ETL processes, AWS, ETL",English,Unknown,Unknown,European Union,Product,Data Engineer,"ETL Tools, AWS, SQL, Python, GCP"
4176553224,"Softwareentwickler EDI | SAP, EDI, EDIFACT, IDOC, XML, SQL | bis 40% HO, Inhouse (mwd)",Vesterling AG,Hybrid,Full-time,"Java, Git, SAP",German,Dortmund,North Rhine-Westphalia,Germany,Sales & Marketing,Data Scientist,"SAP, Java, git"
4166376023,Analytics Engineer (m|w|d) im Bereich Business Intelligence & Web Analytics ,Europa-Park Resort,On-site,Full-time,"Python, SQL, Snowflake, Tableau, Google Analytics, R, Looker",German,Rust,Baden-Württemberg,Germany,Sales & Marketing,Data Analyst,"Google Data Studio, R, Google Analytics, SQL, Python, Snowflake, Tableau"
4132894708,Data Engineer (d/w/m) ,Inxmail,On-site,Full-time,"Pandas, Python, Azure, TensorFlow, Generative AI",German,Freiburg,Baden-Württemberg,Germany,Sales & Marketing,Data Engineer,"Python, Azure, TensorFlow"
4178425740,Praktikum Data Engineer im Bereich Advanced Analytics (m/w/d) – Berlin ,Simon-Kucher,Hybrid,Internship,"Python, SQL",German,Berlin,Unknown,Germany,AI,Data Analyst,"Python, SQL"
4166243570,Internship: Data Engineer or Scientist - AI Medical Imaging (w/m/d),deepeye Medical,Hybrid,Full-time,"Python, Azure",English,Munich,Bavaria,Germany,Product,Data Scientist,"Python, Azure"
4144124215,Senior Data Engineer (m/f/d),Thinksurance,On-site,Full-time,"ETL pipelines, ETL",English,Frankfurt,Hesse,Germany,Product,Data Engineer,ETL Tools
4170792103,Database Engineer ,Technology & Strategy,On-site,Full-time,"SQL, C#",German,Stuttgart,Baden-Württemberg,Germany,Product,Data Engineer,SQL
4159493362,Data Engineer - Kafka (w/m/d) ,Billie,Hybrid,Full-time,"Java, GCP, SQL, Snowflake, Kafka, Terraform, Airflow, Kinesis, dbt, BigQuery, AWS",English,Berlin,Berlin,Germany,Product,Data Engineer,"Airflow, Kinesis, Terraform, Kafka, Java, SQL, AWS, BigQuery, Snowflake, dbt, GCP"
4128188737,Junior Data Warehouse Entwickler (m/w/d),Optica Abrechnungszentrum Dr. Güldener GmbH,On-site,Full-time,"Docker, Java, Kubernetes, SQL, Talend, PostgreSQL",German,Stuttgart,Baden-Württemberg,Germany,Product,Other,"Docker, Java, PostgresSQL, SQL, Kubernetes, Talend"
4172070159,AI und Business Engineer (w/m/d),Keller & Kalmbach GmbH,On-site,Full-time,"Python, SQL, Cloud, Large Language Models (LLMs), Azure",German,Unterschleißheim,Bavaria,Germany,Sales & Marketing,Data Engineer,"ML, SQL, Python, Azure, GCP"
4160254106,Data Engineer ,AUTODOC,Remote,Full-time,"Docker, Git, GCP, Python, SQL, MySQL, Google Cloud Platform, Cloud, Snowflake, Kafka, Google Cloud, Airflow, ETL processes, ETL",English,Unknown,Unknown,EMEA,Product,Data Engineer,"Airflow, ETL Tools, Docker, Kafka, SQL, git, Python, Snowflake, GCP"
4151342724,Senior Data Engineer (Python) ,Sigma Software Group,Remote,Full-time,"ETL pipelines, Python, Spark, PySpark, AWS, ETL",English,Unknown,Unknown,EMEA,Product,Data Engineer,"Python, ETL Tools, Spark, AWS"
4167800605,Data Engineer ,Transition Technologies MS,Remote,Contract,"Docker, Java, Scala, Git, Python, SQL, Talend, Snowflake, Terraform, Glue, Alteryx, GitLab, R, ETL tools, ETL",English,Unknown,Unknown,European Economic Area,Product,Data Engineer,"ETL Tools, Docker, Glue, Terraform, Alteryx, Scala, Java, R, git, SQL, Python, Talend, Snowflake"
4169718821,Data Engineer (m/w/d),ZF LIFETEC,On-site,Full-time,"Java, Scala, Postgres, Python, Azure",German,Aschau bei Kraiburg,Bavaria,Germany,Unknown,Data Engineer,"Scala, PostgresSQL, Java, Python, Azure"
4023611179,BI Engineer (m/w/d),ista Express Service GmbH,On-site,Full-time,"Java, Scala, Python, SQL, Google Cloud Platform, Cloud, Google Cloud, Azure, BigQuery, Looker, AWS",German,Berlin,Berlin,Germany,Sales & Marketing,Data Engineer,"Scala, Google Data Studio, Java, AWS, SQL, Python, BigQuery, Azure, GCP"
4173545781,Data Engineer - Remote (m/w/d),Landkreis Passau Gesundheitseinrichtungen,Remote,Full-time,SQL,German,Erfurt,Thuringia,Germany,Sales & Marketing,Data Engineer,SQL
4124981129,Lead Data Engineer ,Nelly Solutions,Hybrid,Full-time,"ETL processes, AWS, ETL",English,Berlin,Berlin,Germany,Product,Data Engineer,"ETL Tools, AWS"
4158450829,Business Intelligence Engineer (m/w/d),Popken Fashion Group,On-site,Full-time,"Python, SQL, Databricks, Azure, Microsoft Azure, AWS",German,Rastede,Lower Saxony,Germany,Product,Data Engineer,"Databricks, AWS, SQL, Python, Azure"
4168397175,Data Engineer (f/m/d) ,smartclip,Remote,Full-time,"Docker, Java, CI/CD, Scala, Kubernetes, Python, SQL, Cloud, Google Cloud, Apache Spark, Spark, AWS, ETL",German,Unknown,Unknown,Germany,Product,Data Engineer,"ETL Tools, Docker, Scala, Java, AWS, Kubernetes, SQL, Python, Spark, GCP, CI/CD"
4145345670,Data Engineer (w/m/d) (Informatiker/in),TIQ Solutions GmbH,Remote,Full-time,"Python, SQL, PostgreSQL, Java",German,Leipzig,Saxony,Germany,Product,Data Engineer,"Python, Java, PostgresSQL, SQL"
4118547593,Senior Data Engineer (F/M/X),Ascent DACH,Hybrid,Full-time,"Python, Databricks, Snowflake, Azure, Spark, AWS, ETL",English,Unknown,Unknown,Germany,Product,Data Engineer,"ETL Tools, Databricks, AWS, Python, Spark, Azure, Snowflake"
4121342176,Data Engineer (m/w/d),Schwarz Digits,On-site,Full-time,"SQL, Snowflake, Kafka, Airflow, Spark, dbt, BigQuery",German,Stadt Heilbronn,Baden-Württemberg,Germany,Product,Data Engineer,"Airflow, Kafka, SQL, Spark, BigQuery, Snowflake, dbt"
4151194573,Geospatial Data Engineer (f/m/d) - Full-time - Remote,credium,Hybrid,Full-time,"ETL pipelines, Python, Cloud, Azure, PySpark, ETL",English,Augsburg,Bavaria,Germany,Product,Data Engineer,"Python, ETL Tools, GCP, Azure"
4164301283,"Data Engineer, AI-Driven Fraud Detection ",Castle,Remote,Full-time,ML,English,Unknown,Unknown,EMEA,Telecom,Data Engineer,ML
4139520423,Cloud Data Engineer - Databricks (all genders) ,adesso SE,On-site,Full-time,"PySpark, Cloud, Databricks, Spark",German,Aachen,North Rhine-Westphalia,Germany,Sales & Marketing,Data Engineer,"Databricks, Spark, GCP"
3920536810,Azure (Dev)Ops Engineer (all genders),adesso as a service GmbH,On-site,Full-time,"Kubernetes, SQL, Cloud, Databricks, Ansible, Azure, PowerBI, Microsoft Azure",German,Dortmund,North Rhine-Westphalia,Germany,Sales & Marketing,Data Engineer,"Power BI, Databricks, SQL, Kubernetes, Azure, GCP"
4102317732,Data Engineer (m/w/d) ,Carglass® Germany,Remote,Full-time,"Oracle, Python, SQL, Salesforce, Qlik, ETL",German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Data Engineer,"ETL Tools, Salesforce, SQL, Python, Qliksense"
3837971612,(Junior) Data Engineer (m/w/d),initions,On-site,Full-time,"Snowflake, Cloud, Databricks",German,Hamburg,Hamburg,Germany,Sales & Marketing,Data Engineer,"Databricks, GCP, Snowflake"
4151881565,System Engineer / IT-Consultant – PostgreSQL-Datenbanken (m/w/d),SVA System Vertrieb Alexander GmbH,Remote,Full-time,SQL,German,Unknown,Unknown,Germany,Sales & Marketing,Data Analyst,SQL
4159678928,Data Engineer (m/w/d),taod Consulting GmbH,Hybrid,Full-time,"SQL, Cloud, Azure, Microsoft Azure, AWS",German,Hamburg,Hamburg,Germany,Sales & Marketing,Data Engineer,"AWS, GCP, Azure, SQL"
4174151696,Senior Data Engineer (f/m/d)*,Parloa,Hybrid,Full-time,"Docker, Kubernetes, MongoDB, Python, SQL, Databricks, Kafka, Terraform, Azure, ML, Microsoft Azure, Generative AI",English,Berlin,Unknown,Germany,Product,Data Engineer,"ML, Docker, Terraform, Databricks, Kafka, SQL, Kubernetes, Python, Azure, MongoDB"
4167818156,Lead Data Engineer ,Strativ Group,Remote,Full-time,"dbt, BigQuery, ETL tools, Census, ETL",English,Unknown,Unknown,Germany,Sales & Marketing,Data Engineer,"dbt, Census, ETL Tools, BigQuery"
4172657465,Senior Data Engineer (f/m/d),European Commodity Clearing AG,Hybrid,Full-time,"Azure, Cloud, GCP",English,Leipzig,Saxony,Germany,Product,Data Engineer,"GCP, Azure"
4175832536,Data Engineer (f/d/m),Temedica,On-site,Full-time,"CI/CD, Git, GCP, Python, SQL, Terraform, Azure, dbt, AWS",English,Munich,Bavaria,Germany,Product,Data Engineer,"Terraform, AWS, git, SQL, Python, Azure, dbt, GCP, CI/CD"
4173569882,Senior Data Engineer (f/m/d),adjoe,Hybrid,Full-time,"Kubernetes, Python, SQL, Kafka, Terraform, Airflow, Golang, AWS",English,Hamburg,Hamburg,Germany,Product,Data Engineer,"Airflow, Terraform, Kafka, AWS, SQL, Kubernetes, Python, Golang"
